# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.9246399363384125,1.0858643973671174,1.5489888802785028,5.00899791721211,-53.5318876250003,0.0,1.7648061687977443,0.5666344654049116,164.15644962730326,-1010.0811503730793
 0.9305619436187935,1.0952131655927977,1.57864855327884,5.008381718576447,-52.59389296733915,0.0,1.671730793373983,0.5981824370069434,158.39133814789844,-973.5063140675242
 0.9364654048283558,1.1047071840768992,1.6082122245036945,5.007853897128677,-51.69147319780596,0.0,1.5846216591006683,0.631065462381435,152.86282699231865,-936.4864033704223
 0.9423514340321572,1.1143466514084157,1.6376859505371082,5.0074039752264445,-50.82287988258998,0.0,1.5031028261297306,0.6652904795441397,147.56863840482143,-899.4499354638137
 0.948220975162168,1.1241316159620869,1.6670748763716636,5.0070227269199306,-49.98644235248985,0.0,1.426813621761018,0.7008623864732724,142.50475660242768,-862.7389586729769
 0.9540748232356894,1.1340619863638115,1.696383349380464,5.006702025864131,-49.18056746235538,0.0,1.3554102871548277,0.7377839828109336,137.6658362180049,-826.6221336202045
 0.9599136428597749,1.144137541198173,1.7256150186245005,5.006434712155507,-48.4037385469543,0.0,1.2885669435013238,0.7760559162590163,133.04554095088022,-791.3063880352913
 0.9657379843928781,1.154357938006132,1.754772921517477,5.006214475448401,-47.654513760189815,0.0,1.225976028505592,0.8156766337584541,128.63682229247715,-756.9471387187208
 0.9715482980795288,1.164722721620146,1.783859559566832,5.006035752627592,-46.93152395265829,0.0,1.1673483280848331,0.8566423371168167,124.43214713047342,-723.6571704663775
 0.9773449464275892,1.175231331882542,1.812876964653624,5.005893637916042,-46.23347021472099,0.0,1.1124127046784051,0.8989469427977242,120.42368210431127,-691.5142657400322
 0.9831282150588516,1.1858831107911096,1.8418267571019638,5.005783803962817,-45.559121188447385,0.0,1.060915603082564,0.9425820462008764,116.60344162958158,-660.5677028521093
 0.9888983222310909,1.196677309113754,1.8707101966106627,5.005702432644761,-44.90731023215016,0.0,1.012620399490974,0.987536889936922,112.96340550365588,-630.8437637758956
 0.9946554272020613,1.2076130925117343,1.8995282269687264,5.005646154338876,-44.276932504224405,0.0,0.9673066447390349,1.033798336276068,109.49561126718545,-602.3503573334808
 1.0003996375825264,1.2186895472086512,1.9282815153473158,5.005611994361142,-43.66694201900532,0.0,0.9247692418285596,1.0813508438307113,106.19222570495475,-575.080880300781
 1.0061310158054464,1.2299056852399135,1.9569704868557618,5.005597326262214,-43.07634871604441,0.0,0.8848175889669571,1.130176448195973,103.04559915433548,-549.0174314505691
 1.0118495848214573,1.2412604493150832,1.9855953549530598,5.005599830509003,-42.50421557431414,0.0,0.8472747113421295,1.1802547469119493,100.04830581364261,-524.133455817534
 1.017555333116194,1.2527527173231796,2.0141561482299473,5.005617458315423,-41.9496557954108,0.0,0.8119763995036868,1.2315628885411458,97.19317261416856,-500.3959256505917
 1.0232482191325207,1.2643813065088232,2.042652734007608,5.005648399763239,-41.41183007318352,0.0,0.7787703671691445,1.2840755659913363,94.4732989005622,-477.76711246386736
 1.028928175169983,1.276144977345005,2.0710848391421184,5.005691055878912,-40.88994396235418,0.0,0.7475154375856804,1.3377650142314015,91.88206869687649,-456.2060316303825
 1.0345951108245353,1.2880424371262866,2.0994520683721456,5.0057440139169245,-40.38324535435625,0.0,0.7180807647794017,1.3926010123766583,89.41315710738634,-435.6695999374702
 1.0402489160235988,1.3000723433043724,2.127753920506188,5.005806025777119,-39.891022065563526,0.0,0.6903450936476992,1.4485508902744886,87.06053205976126,-416.1135668442778
 1.045889463704587,1.3122333065862617,2.155989802706313,5.005875988832724,-39.41259954030008,0.0,0.6641960612332795,1.5055795394859761,84.81845244851078,-397.4932467653006
 1.051516612179044,1.3245238938135846,2.1841590430948954,5.005952929169994,-38.947338669157844,0.0,0.6395295398898942,1.5636494291916003,82.6814634897519,-379.7640969416732
 1.0571302072193283,1.3369426306402026,2.2122609018817205,5.006035986771534,-38.49463372155104,0.0,0.6162490224990145,1.622720626711581,80.64438997792091,-362.88216325056595
 1.0627300839002611,1.3494880040237998,2.240294581184827,5.0061244024460105,-38.0539103902071,0.0,0.594265048938222,1.6827508226955428,78.70232800742951,-346.8044175158278
 1.0683160682242143,1.3621584645458933,2.268259233697004,5.006217506243654,-37.62462394452325,0.0,0.5734946723373257,1.7436953615007724,76.85063558861644,-331.4890109649707
 1.073887978554674,1.3749524285735182,2.296153970333082,5.006314707468911,-37.20625748897248,0.0,0.5538609636649262,1.8055072763802473,75.08492253791485,-316.89545344063987
 1.0794456268803332,1.3878682802747715,2.323977866973323,5.006415485445579,-36.798320322460384,0.0,0.5352925526798786,1.8681373297528963,73.40103990183891,-302.98474056042454
 1.0849888199291262,1.4009043734993833,2.351729970409443,5.006519381850294,-36.40034639408637,0.0,0.5177232032550801,1.9315340585716496,71.7950691723915,-289.7194298143912
 1.0905173601493483,1.4140590335346068,2.3794093035819563,5.006625993470881,-36.01189285074708,0.0,0.5010914209062525,1.9956438252154522,70.26331144673888,-277.0636849217104
 1.0960310465729697,1.427330558745837,2.4070148701915812,5.0067349661669,-35.632538671933936,0.0,0.4853400907501685,2.0604108728259902,68.80227667426604,-264.98329070974626
 1.1015296755745134,1.440717222110647,2.4345456587545335,5.006845989286247,-35.261883386969934,0.0,0.4704161433145908,2.125777387131993,67.40867311832562,-253.44564173163116
 1.1070130415373054,1.4542172726542018,2.462000646165316,5.006958790837892,-34.89954587025607,0.0,0.45627024687391077,2.1916835622120847,66.07939706606236,-242.41972198887217
 1.1124809374375462,1.467828936793368,2.4893788008229594,5.007073133275581,-34.545163209891854,0.0,0.4428565237694214,2.2580676727721913,64.8115229020025,-231.87606113789155
 1.1179331553554668,1.4815504195962692,2.5166790853683385,5.007188809465458,-34.19838964550678,0.0,0.4301322894375363,2.3248661506153208,63.60229352632387,-221.7866919266146
 1.1233694869217643,1.4953799059634787,2.543900459078918,5.007305639585691,-33.85889557100469,0.0,0.41805781190625535,2.392013667775304,62.44911119968831,-212.125090710932
 1.128789723706594,1.509315561736558,2.571041879956724,5.007423467876946,-33.526366598356304,0.0,0.4065960907585453,2.459443223210535,61.34952878425329,-202.8661217370708
